round,team_a_id_canon,team_a_name,team_b_id_canon,team_b_name,matchup_count,matchup_pct,team_a_wins,team_b_wins,team_a_win_pct_when_met,team_b_win_pct_when_met,simulation_count
Championship,gonzaga,Gonzaga,tcu,TCU,27,0.027,21,6,77.77777777777779,22.22222222222222,100000
Championship,iowa_st,Iowa St.,ucla,UCLA,27,0.027,12,15,44.44444444444444,55.55555555555556,100000
Championship,iowa_st,Iowa St.,vcu,VCU,27,0.027,17,10,62.96296296296296,37.03703703703704,100000
Championship,akron,Akron,st_johns,St. John's,26,0.026,9,17,34.61538461538461,65.38461538461539,100000
Championship,alabama,Alabama,michigan_st,Michigan St.,26,0.026,15,11,57.692307692307686,42.30769230769231,100000
Championship,south_florida,South Florida,virginia,Virginia,26,0.026,6,20,23.076923076923077,76.92307692307693,100000
Championship,texas_tech,Texas Tech,vanderbilt,Vanderbilt,26,0.026,15,11,57.692307692307686,42.30769230769231,100000
Championship,connecticut,Connecticut,villanova,Villanova,25,0.025,20,5,80.0,20.0,100000
Championship,iowa_st,Iowa St.,louisville,Louisville,25,0.025,14,11,56.00000000000001,44.0,100000
Championship,nebraska,Nebraska,wisconsin,Wisconsin,25,0.025,10,15,40.0,60.0,100000
Championship,byu,BYU,kansas,Kansas,24,0.024,18,6,75.0,25.0,100000
Championship,houston,Houston,missouri,Missouri,24,0.024,20,4,83.33333333333334,16.666666666666664,100000
Championship,iowa_st,Iowa St.,michigan_st,Michigan St.,24,0.024,15,9,62.5,37.5,100000
Championship,louisville,Louisville,wisconsin,Wisconsin,24,0.024,11,13,45.83333333333333,54.166666666666664,100000
Championship,michigan_st,Michigan St.,wisconsin,Wisconsin,24,0.024,7,17,29.166666666666668,70.83333333333334,100000
Championship,purdue,Purdue,texas_a_and_m,Texas A&M,24,0.024,20,4,83.33333333333334,16.666666666666664,100000
Championship,saint_louis,Saint Louis,st_johns,St. John's,24,0.024,6,18,25.0,75.0,100000
Championship,arkansas,Arkansas,south_florida,South Florida,23,0.023,16,7,69.56521739130434,30.434782608695656,100000
Championship,byu,BYU,illinois,Illinois,23,0.023,7,16,30.434782608695656,69.56521739130434,100000
Championship,byu,BYU,nebraska,Nebraska,23,0.023,12,11,52.17391304347826,47.82608695652174,100000
Championship,iowa_st,Iowa St.,north_carolina,North Carolina,23,0.023,11,12,47.82608695652174,52.17391304347826,100000
Championship,iowa_st,Iowa St.,saint_marys,Saint Mary's,22,0.022000000000000002,12,10,54.54545454545454,45.45454545454545,100000
Championship,ohio_state,Ohio State,virginia,Virginia,22,0.022000000000000002,3,19,13.636363636363635,86.36363636363636,100000
Championship,alabama,Alabama,saint_marys,Saint Mary's,21,0.021,14,7,66.66666666666666,33.33333333333333,100000
Championship,florida,Florida,hofstra,Hofstra,21,0.021,18,3,85.71428571428571,14.285714285714285,100000
Championship,gonzaga,Gonzaga,ohio_state,Ohio State,21,0.021,15,6,71.42857142857143,28.57142857142857,100000
Championship,mia_oh,MIA OH,st_johns,St. John's,21,0.021,4,17,19.047619047619047,80.95238095238095,100000
Championship,nebraska,Nebraska,texas_tech,Texas Tech,20,0.02,12,8,60.0,40.0,100000
Championship,st_johns,St. John's,villanova,Villanova,20,0.02,15,5,75.0,25.0,100000
Championship,alabama,Alabama,louisville,Louisville,19,0.019,10,9,52.63157894736842,47.368421052631575,100000
Championship,alabama,Alabama,north_carolina,North Carolina,19,0.019,14,5,73.68421052631578,26.31578947368421,100000
Championship,alabama,Alabama,vcu,VCU,19,0.019,10,9,52.63157894736842,47.368421052631575,100000
Championship,florida,Florida,missouri,Missouri,19,0.019,16,3,84.21052631578947,15.789473684210526,100000
Championship,illinois,Illinois,kentucky,Kentucky,19,0.019,13,6,68.42105263157895,31.57894736842105,100000
Championship,akron,Akron,illinois,Illinois,18,0.018000000000000002,9,9,50.0,50.0,100000
Championship,connecticut,Connecticut,texas,Texas,18,0.018000000000000002,16,2,88.88888888888889,11.11111111111111,100000
Championship,duke,Duke,wright_st,Wright St.,18,0.018000000000000002,18,0,100.0,0.0,100000
Championship,illinois,Illinois,utah_st,Utah St.,18,0.018000000000000002,11,7,61.111111111111114,38.88888888888889,100000
Championship,iowa,Iowa,purdue,Purdue,18,0.018000000000000002,2,16,11.11111111111111,88.88888888888889,100000
Championship,kentucky,Kentucky,vanderbilt,Vanderbilt,18,0.018000000000000002,7,11,38.88888888888889,61.111111111111114,100000
Championship,purdue,Purdue,ucf,UCF,18,0.018000000000000002,14,4,77.77777777777779,22.22222222222222,100000
Championship,saint_marys,Saint Mary's,texas_tech,Texas Tech,18,0.018000000000000002,5,13,27.77777777777778,72.22222222222221,100000
Championship,tennessee,Tennessee,vanderbilt,Vanderbilt,18,0.018000000000000002,5,13,27.77777777777778,72.22222222222221,100000
Championship,gonzaga,Gonzaga,texas_a_and_m,Texas A&M,17,0.017,11,6,64.70588235294117,35.294117647058826,100000
Championship,illinois,Illinois,santa_clara,Santa Clara,17,0.017,13,4,76.47058823529412,23.52941176470588,100000
Championship,kentucky,Kentucky,michigan_st,Michigan St.,17,0.017,7,10,41.17647058823529,58.82352941176471,100000
Championship,michigan_st,Michigan St.,texas_tech,Texas Tech,17,0.017,10,7,58.82352941176471,41.17647058823529,100000
Championship,nebraska,Nebraska,tennessee,Tennessee,17,0.017,6,11,35.294117647058826,64.70588235294117,100000
Championship,hofstra,Hofstra,houston,Houston,16,0.016,4,12,25.0,75.0,100000
Championship,houston,Houston,texas,Texas,16,0.016,15,1,93.75,6.25,100000
Championship,illinois,Illinois,mia_oh,MIA OH,16,0.016,8,8,50.0,50.0,100000
Championship,kansas,Kansas,wisconsin,Wisconsin,16,0.016,8,8,50.0,50.0,100000
Championship,louisville,Louisville,texas_tech,Texas Tech,16,0.016,8,8,50.0,50.0,100000
Championship,nebraska,Nebraska,santa_clara,Santa Clara,16,0.016,8,8,50.0,50.0,100000
Championship,saint_marys,Saint Mary's,wisconsin,Wisconsin,16,0.016,9,7,56.25,43.75,100000
Championship,santa_clara,Santa Clara,vanderbilt,Vanderbilt,16,0.016,7,9,43.75,56.25,100000
Championship,arkansas,Arkansas,mcneese,McNeese,15,0.015,10,5,66.66666666666666,33.33333333333333,100000
Championship,iowa,Iowa,virginia,Virginia,15,0.015,3,12,20.0,80.0,100000
Championship,michigan,Michigan,northern_iowa,Northern Iowa,15,0.015,14,1,93.33333333333333,6.666666666666667,100000
Championship,arkansas,Arkansas,ohio_state,Ohio State,14,0.013999999999999999,8,6,57.14285714285714,42.857142857142854,100000
Championship,byu,BYU,michigan_st,Michigan St.,14,0.013999999999999999,5,9,35.714285714285715,64.28571428571429,100000
Championship,duke,Duke,hawaii,Hawaii,14,0.013999999999999999,11,3,78.57142857142857,21.428571428571427,100000
Championship,illinois,Illinois,tennessee,Tennessee,14,0.013999999999999999,7,7,50.0,50.0,100000
Championship,miami_fl,Miami (FL),nebraska,Nebraska,14,0.013999999999999999,7,7,50.0,50.0,100000
Championship,akron,Akron,michigan_st,Michigan St.,13,0.013,4,9,30.76923076923077,69.23076923076923,100000
Championship,duke,Duke,smu,SMU,13,0.013,12,1,92.3076923076923,7.6923076923076925,100000
Championship,kentucky,Kentucky,nebraska,Nebraska,13,0.013,9,4,69.23076923076923,30.76923076923077,100000
Championship,michigan,Michigan,siena,Siena,13,0.013,12,1,92.3076923076923,7.6923076923076925,100000
Championship,texas_tech,Texas Tech,ucla,UCLA,13,0.013,6,7,46.15384615384615,53.84615384615385,100000
Championship,arizona,Arizona,troy,Troy,12,0.012,12,0,100.0,0.0,100000
Championship,cal_baptist,Cal Baptist,purdue,Purdue,12,0.012,2,10,16.666666666666664,83.33333333333334,100000
Championship,duke,Duke,tennessee_st,Tennessee St.,12,0.012,11,1,91.66666666666666,8.333333333333332,100000
Championship,high_point,High Point,st_johns,St. John's,12,0.012,2,10,16.666666666666664,83.33333333333334,100000
Championship,kansas,Kansas,kentucky,Kentucky,12,0.012,6,6,50.0,50.0,100000
Championship,north_carolina,North Carolina,texas_tech,Texas Tech,12,0.012,5,7,41.66666666666667,58.333333333333336,100000
Championship,santa_clara,Santa Clara,vcu,VCU,12,0.012,6,6,50.0,50.0,100000
Championship,tennessee,Tennessee,ucla,UCLA,12,0.012,4,8,33.33333333333333,66.66666666666666,100000
Championship,utah_st,Utah St.,vanderbilt,Vanderbilt,12,0.012,6,6,50.0,50.0,100000
Championship,arizona,Arizona,penn,Penn,11,0.011000000000000001,11,0,100.0,0.0,100000
Championship,byu,BYU,louisville,Louisville,11,0.011000000000000001,4,7,36.36363636363637,63.63636363636363,100000
Championship,byu,BYU,vanderbilt,Vanderbilt,11,0.011000000000000001,4,7,36.36363636363637,63.63636363636363,100000
Championship,cal_baptist,Cal Baptist,gonzaga,Gonzaga,11,0.011000000000000001,2,9,18.181818181818183,81.81818181818183,100000
Championship,duke,Duke,kennesaw_st,Kennesaw St.,11,0.011000000000000001,10,1,90.9090909090909,9.090909090909092,100000
Championship,florida,Florida,wright_st,Wright St.,11,0.011000000000000001,10,1,90.9090909090909,9.090909090909092,100000
Championship,kentucky,Kentucky,north_carolina,North Carolina,11,0.011000000000000001,2,9,18.181818181818183,81.81818181818183,100000
Championship,northern_iowa,Northern Iowa,purdue,Purdue,11,0.011000000000000001,2,9,18.181818181818183,81.81818181818183,100000
Championship,south_florida,South Florida,texas_tech,Texas Tech,11,0.011000000000000001,6,5,54.54545454545454,45.45454545454545,100000
Championship,ucla,UCLA,wisconsin,Wisconsin,11,0.011000000000000001,1,10,9.090909090909092,90.9090909090909,100000
Championship,akron,Akron,kansas,Kansas,10,0.01,6,4,60.0,40.0,100000
Championship,akron,Akron,vanderbilt,Vanderbilt,10,0.01,7,3,70.0,30.0,100000
Championship,alabama,Alabama,tcu,TCU,10,0.01,3,7,30.0,70.0,100000
Championship,arizona,Arizona,siena,Siena,10,0.01,10,0,100.0,0.0,100000
Championship,clemson,Clemson,iowa_st,Iowa St.,10,0.01,0,10,0.0,100.0,100000
Championship,connecticut,Connecticut,hofstra,Hofstra,10,0.01,7,3,70.0,30.0,100000
Championship,connecticut,Connecticut,missouri,Missouri,10,0.01,6,4,60.0,40.0,100000
Championship,connecticut,Connecticut,tennessee_st,Tennessee St.,10,0.01,8,2,80.0,20.0,100000
Championship,gonzaga,Gonzaga,n_dakota_st,N Dakota St.,10,0.01,8,2,80.0,20.0,100000
Championship,houston,Houston,wright_st,Wright St.,10,0.01,8,2,80.0,20.0,100000
Championship,illinois,Illinois,miami_fl,Miami (FL),10,0.01,8,2,80.0,20.0,100000
Championship,iowa_st,Iowa St.,south_florida,South Florida,10,0.01,5,5,50.0,50.0,100000
Championship,kansas,Kansas,miami_fl,Miami (FL),10,0.01,3,7,30.0,70.0,100000
Championship,michigan,Michigan,troy,Troy,10,0.01,9,1,90.0,10.0,100000
Championship,michigan_st,Michigan St.,saint_louis,Saint Louis,10,0.01,5,5,50.0,50.0,100000
Championship,michigan_st,Michigan St.,santa_clara,Santa Clara,10,0.01,6,4,60.0,40.0,100000
Championship,michigan_st,Michigan St.,tennessee,Tennessee,10,0.01,5,5,50.0,50.0,100000
Championship,north_carolina,North Carolina,wisconsin,Wisconsin,10,0.01,6,4,60.0,40.0,100000
Championship,texas_a_and_m,Texas A&M,virginia,Virginia,10,0.01,3,7,30.0,70.0,100000
Championship,texas_tech,Texas Tech,vcu,VCU,10,0.01,6,4,60.0,40.0,100000
Championship,ucf,UCF,virginia,Virginia,10,0.01,2,8,20.0,80.0,100000
Championship,arkansas,Arkansas,tcu,TCU,9,0.009000000000000001,7,2,77.77777777777779,22.22222222222222,100000
Championship,byu,BYU,vcu,VCU,9,0.009000000000000001,5,4,55.55555555555556,44.44444444444444,100000
Championship,miami_fl,Miami (FL),vanderbilt,Vanderbilt,9,0.009000000000000001,4,5,44.44444444444444,55.55555555555556,100000
Championship,n_dakota_st,N Dakota St.,purdue,Purdue,9,0.009000000000000001,0,9,0.0,100.0,100000
Championship,nebraska,Nebraska,utah_st,Utah St.,9,0.009000000000000001,3,6,33.33333333333333,66.66666666666666,100000
Championship,nebraska,Nebraska,villanova,Villanova,9,0.009000000000000001,7,2,77.77777777777779,22.22222222222222,100000
Championship,north_carolina,North Carolina,saint_louis,Saint Louis,9,0.009000000000000001,5,4,55.55555555555556,44.44444444444444,100000
Championship,vcu,VCU,wisconsin,Wisconsin,9,0.009000000000000001,2,7,22.22222222222222,77.77777777777779,100000
Championship,akron,Akron,nebraska,Nebraska,8,0.008,3,5,37.5,62.5,100000
Championship,akron,Akron,saint_marys,Saint Mary's,8,0.008,2,6,25.0,75.0,100000
Championship,alabama,Alabama,clemson,Clemson,8,0.008,8,0,100.0,0.0,100000
Championship,alabama,Alabama,ohio_state,Ohio State,8,0.008,3,5,37.5,62.5,100000
Championship,arkansas,Arkansas,iowa,Iowa,8,0.008,7,1,87.5,12.5,100000
Championship,arkansas,Arkansas,n_dakota_st,N Dakota St.,8,0.008,7,1,87.5,12.5,100000
Championship,byu,BYU,saint_marys,Saint Mary's,8,0.008,5,3,62.5,37.5,100000
Championship,florida,Florida,tennessee_st,Tennessee St.,8,0.008,7,1,87.5,12.5,100000
Championship,gonzaga,Gonzaga,iowa,Iowa,8,0.008,7,1,87.5,12.5,100000
Championship,gonzaga,Gonzaga,ucf,UCF,8,0.008,7,1,87.5,12.5,100000
Championship,iowa_st,Iowa St.,tcu,TCU,8,0.008,6,2,75.0,25.0,100000
Championship,kansas,Kansas,tennessee,Tennessee,8,0.008,5,3,62.5,37.5,100000
Championship,louisville,Louisville,miami_fl,Miami (FL),8,0.008,3,5,37.5,62.5,100000
Championship,south_florida,South Florida,wisconsin,Wisconsin,8,0.008,3,5,37.5,62.5,100000
Championship,akron,Akron,north_carolina,North Carolina,7,0.006999999999999999,3,4,42.857142857142854,57.14285714285714,100000
Championship,arizona,Arizona,furman,Furman,7,0.006999999999999999,6,1,85.71428571428571,14.285714285714285,100000
Championship,arkansas,Arkansas,cal_baptist,Cal Baptist,7,0.006999999999999999,4,3,57.14285714285714,42.857142857142854,100000
Championship,arkansas,Arkansas,northern_iowa,Northern Iowa,7,0.006999999999999999,5,2,71.42857142857143,28.57142857142857,100000
Championship,cal_baptist,Cal Baptist,virginia,Virginia,7,0.006999999999999999,0,7,0.0,100.0,100000
Championship,duke,Duke,howard,Howard,7,0.006999999999999999,7,0,100.0,0.0,100000
Championship,duke,Duke,queens_nc,Queens (N.C.),7,0.006999999999999999,6,1,85.71428571428571,14.285714285714285,100000
Championship,georgia,Georgia,st_johns,St. John's,7,0.006999999999999999,0,7,0.0,100.0,100000
Championship,high_point,High Point,vanderbilt,Vanderbilt,7,0.006999999999999999,2,5,28.57142857142857,71.42857142857143,100000
Championship,illinois,Illinois,saint_louis,Saint Louis,7,0.006999999999999999,4,3,57.14285714285714,42.857142857142854,100000
Championship,kansas,Kansas,saint_louis,Saint Louis,7,0.006999999999999999,1,6,14.285714285714285,85.71428571428571,100000
Championship,kansas,Kansas,utah_st,Utah St.,7,0.006999999999999999,2,5,28.57142857142857,71.42857142857143,100000
Championship,kentucky,Kentucky,saint_marys,Saint Mary's,7,0.006999999999999999,2,5,28.57142857142857,71.42857142857143,100000
Championship,louisville,Louisville,mia_oh,MIA OH,7,0.006999999999999999,3,4,42.857142857142854,57.14285714285714,100000
Championship,mia_oh,MIA OH,vanderbilt,Vanderbilt,7,0.006999999999999999,3,4,42.857142857142854,57.14285714285714,100000
Championship,mcneese,McNeese,texas_tech,Texas Tech,7,0.006999999999999999,2,5,28.57142857142857,71.42857142857143,100000
Championship,miami_fl,Miami (FL),tcu,TCU,7,0.006999999999999999,4,3,57.14285714285714,42.857142857142854,100000
Championship,missouri,Missouri,st_johns,St. John's,7,0.006999999999999999,1,6,14.285714285714285,85.71428571428571,100000
Championship,n_dakota_st,N Dakota St.,virginia,Virginia,7,0.006999999999999999,2,5,28.57142857142857,71.42857142857143,100000
Championship,north_carolina,North Carolina,utah_st,Utah St.,7,0.006999999999999999,5,2,71.42857142857143,28.57142857142857,100000
Championship,saint_louis,Saint Louis,vanderbilt,Vanderbilt,7,0.006999999999999999,2,5,28.57142857142857,71.42857142857143,100000
Championship,tennessee,Tennessee,vcu,VCU,7,0.006999999999999999,3,4,42.857142857142854,57.14285714285714,100000
Championship,akron,Akron,vcu,VCU,6,0.006,2,4,33.33333333333333,66.66666666666666,100000
Championship,arkansas,Arkansas,texas_a_and_m,Texas A&M,6,0.006,5,1,83.33333333333334,16.666666666666664,100000
Championship,clemson,Clemson,wisconsin,Wisconsin,6,0.006,2,4,33.33333333333333,66.66666666666666,100000
Championship,connecticut,Connecticut,wright_st,Wright St.,6,0.006,6,0,100.0,0.0,100000
Championship,florida,Florida,hawaii,Hawaii,6,0.006,4,2,66.66666666666666,33.33333333333333,100000
Championship,florida,Florida,texas,Texas,6,0.006,4,2,66.66666666666666,33.33333333333333,100000
Championship,furman,Furman,michigan,Michigan,6,0.006,0,6,0.0,100.0,100000
Championship,furman,Furman,virginia,Virginia,6,0.006,0,6,0.0,100.0,100000
Championship,georgia,Georgia,nebraska,Nebraska,6,0.006,3,3,50.0,50.0,100000
Championship,gonzaga,Gonzaga,northern_iowa,Northern Iowa,6,0.006,2,4,33.33333333333333,66.66666666666666,100000
Championship,high_point,High Point,illinois,Illinois,6,0.006,2,4,33.33333333333333,66.66666666666666,100000
Championship,high_point,High Point,kansas,Kansas,6,0.006,3,3,50.0,50.0,100000
Championship,high_point,High Point,nebraska,Nebraska,6,0.006,1,5,16.666666666666664,83.33333333333334,100000
Championship,high_point,High Point,north_carolina,North Carolina,6,0.006,3,3,50.0,50.0,100000
Championship,high_point,High Point,vcu,VCU,6,0.006,2,4,33.33333333333333,66.66666666666666,100000
Championship,hofstra,Hofstra,st_johns,St. John's,6,0.006,1,5,16.666666666666664,83.33333333333334,100000
Championship,houston,Houston,tennessee_st,Tennessee St.,6,0.006,5,1,83.33333333333334,16.666666666666664,100000
Championship,kentucky,Kentucky,ucla,UCLA,6,0.006,0,6,0.0,100.0,100000
Championship,louisville,Louisville,santa_clara,Santa Clara,6,0.006,4,2,66.66666666666666,33.33333333333333,100000
Championship,louisville,Louisville,utah_st,Utah St.,6,0.006,3,3,50.0,50.0,100000
Championship,mia_oh,MIA OH,saint_marys,Saint Mary's,6,0.006,4,2,66.66666666666666,33.33333333333333,100000
Championship,ohio_state,Ohio State,texas_tech,Texas Tech,6,0.006,3,3,50.0,50.0,100000
Championship,saint_marys,Saint Mary's,utah_st,Utah St.,6,0.006,1,5,16.666666666666664,83.33333333333334,100000
Championship,ucla,UCLA,utah_st,Utah St.,6,0.006,3,3,50.0,50.0,100000
Championship,akron,Akron,ucla,UCLA,5,0.005,3,2,60.0,40.0,100000
Championship,alabama,Alabama,mcneese,McNeese,5,0.005,4,1,80.0,20.0,100000
Championship,alabama,Alabama,texas_a_and_m,Texas A&M,5,0.005,2,3,40.0,60.0,100000
Championship,alabama,Alabama,ucf,UCF,5,0.005,5,0,100.0,0.0,100000
Championship,arkansas,Arkansas,ucf,UCF,5,0.005,4,1,80.0,20.0,100000
Championship,byu,BYU,north_carolina,North Carolina,5,0.005,2,3,40.0,60.0,100000
Championship,georgia,Georgia,vcu,VCU,5,0.005,2,3,40.0,60.0,100000
Championship,houston,Houston,kennesaw_st,Kennesaw St.,5,0.005,3,2,60.0,40.0,100000
Championship,illinois,Illinois,villanova,Villanova,5,0.005,4,1,80.0,20.0,100000
Championship,iowa_st,Iowa St.,ohio_state,Ohio State,5,0.005,3,2,60.0,40.0,100000
Championship,kansas,Kansas,santa_clara,Santa Clara,5,0.005,0,5,0.0,100.0,100000
Championship,kentucky,Kentucky,louisville,Louisville,5,0.005,5,0,100.0,0.0,100000
Championship,kentucky,Kentucky,vcu,VCU,5,0.005,4,1,80.0,20.0,100000
Championship,louisville,Louisville,tennessee,Tennessee,5,0.005,3,2,60.0,40.0,100000
Championship,mia_oh,MIA OH,nebraska,Nebraska,5,0.005,2,3,40.0,60.0,100000
Championship,mia_oh,MIA OH,vcu,VCU,5,0.005,4,1,80.0,20.0,100000
Championship,mcneese,McNeese,tennessee,Tennessee,5,0.005,2,3,40.0,60.0,100000
Championship,mcneese,McNeese,wisconsin,Wisconsin,5,0.005,1,4,20.0,80.0,100000
Championship,miami_fl,Miami (FL),michigan_st,Michigan St.,5,0.005,1,4,20.0,80.0,100000
Championship,miami_fl,Miami (FL),south_florida,South Florida,5,0.005,4,1,80.0,20.0,100000
Championship,miami_fl,Miami (FL),ucla,UCLA,5,0.005,3,2,60.0,40.0,100000
Championship,michigan,Michigan,penn,Penn,5,0.005,4,1,80.0,20.0,100000
Championship,michigan_st,Michigan St.,utah_st,Utah St.,5,0.005,2,3,40.0,60.0,100000
Championship,nebraska,Nebraska,saint_louis,Saint Louis,5,0.005,3,2,60.0,40.0,100000
Championship,north_carolina,North Carolina,santa_clara,Santa Clara,5,0.005,4,1,80.0,20.0,100000
Championship,ohio_state,Ohio State,utah_st,Utah St.,5,0.005,2,3,40.0,60.0,100000
Championship,saint_louis,Saint Louis,saint_marys,Saint Mary's,5,0.005,2,3,40.0,60.0,100000
Championship,tcu,TCU,wisconsin,Wisconsin,5,0.005,3,2,60.0,40.0,100000
Championship,akron,Akron,louisville,Louisville,4,0.004,2,2,50.0,50.0,100000
Championship,akron,Akron,ohio_state,Ohio State,4,0.004,4,0,100.0,0.0,100000
Championship,alabama,Alabama,cal_baptist,Cal Baptist,4,0.004,3,1,75.0,25.0,100000
Championship,alabama,Alabama,n_dakota_st,N Dakota St.,4,0.004,3,1,75.0,25.0,100000
Championship,byu,BYU,ohio_state,Ohio State,4,0.004,2,2,50.0,50.0,100000
Championship,byu,BYU,ucla,UCLA,4,0.004,2,2,50.0,50.0,100000
Championship,clemson,Clemson,tennessee,Tennessee,4,0.004,1,3,25.0,75.0,100000
Championship,clemson,Clemson,texas_tech,Texas Tech,4,0.004,2,2,50.0,50.0,100000
Championship,duke,Duke,long_island,Long Island,4,0.004,4,0,100.0,0.0,100000
Championship,georgia,Georgia,illinois,Illinois,4,0.004,2,2,50.0,50.0,100000
Championship,georgia,Georgia,kansas,Kansas,4,0.004,1,3,25.0,75.0,100000
Championship,georgia,Georgia,vanderbilt,Vanderbilt,4,0.004,0,4,0.0,100.0,100000
Championship,high_point,High Point,michigan_st,Michigan St.,4,0.004,1,3,25.0,75.0,100000
Championship,iowa,Iowa,tennessee,Tennessee,4,0.004,1,3,25.0,75.0,100000
Championship,kansas,Kansas,texas,Texas,4,0.004,4,0,100.0,0.0,100000
Championship,kentucky,Kentucky,mcneese,McNeese,4,0.004,4,0,100.0,0.0,100000
Championship,louisville,Louisville,saint_louis,Saint Louis,4,0.004,2,2,50.0,50.0,100000
Championship,louisville,Louisville,villanova,Villanova,4,0.004,3,1,75.0,25.0,100000
Championship,miami_fl,Miami (FL),vcu,VCU,4,0.004,1,3,25.0,75.0,100000
Championship,michigan_st,Michigan St.,villanova,Villanova,4,0.004,0,4,0.0,100.0,100000
Championship,missouri,Missouri,saint_marys,Saint Mary's,4,0.004,2,2,50.0,50.0,100000
Championship,north_carolina,North Carolina,tennessee,Tennessee,4,0.004,2,2,50.0,50.0,100000
Championship,ohio_state,Ohio State,tennessee,Tennessee,4,0.004,3,1,75.0,25.0,100000
Championship,purdue,Purdue,troy,Troy,4,0.004,3,1,75.0,25.0,100000
Championship,santa_clara,Santa Clara,ucla,UCLA,4,0.004,3,1,75.0,25.0,100000
Championship,south_florida,South Florida,tennessee,Tennessee,4,0.004,3,1,75.0,25.0,100000
Championship,st_johns,St. John's,tennessee_st,Tennessee St.,4,0.004,3,1,75.0,25.0,100000
Championship,tcu,TCU,texas_tech,Texas Tech,4,0.004,2,2,50.0,50.0,100000
Championship,utah_st,Utah St.,vcu,VCU,4,0.004,4,0,100.0,0.0,100000
Championship,alabama,Alabama,iowa,Iowa,3,0.003,2,1,66.66666666666666,33.33333333333333,100000
Championship,alabama,Alabama,northern_iowa,Northern Iowa,3,0.003,3,0,100.0,0.0,100000
Championship,alabama,Alabama,south_florida,South Florida,3,0.003,3,0,100.0,0.0,100000
Championship,byu,BYU,texas_a_and_m,Texas A&M,3,0.003,1,2,33.33333333333333,66.66666666666666,100000
Championship,cal_baptist,Cal Baptist,texas_tech,Texas Tech,3,0.003,0,3,0.0,100.0,100000
Championship,clemson,Clemson,kentucky,Kentucky,3,0.003,2,1,66.66666666666666,33.33333333333333,100000
Championship,clemson,Clemson,villanova,Villanova,3,0.003,2,1,66.66666666666666,33.33333333333333,100000
Championship,connecticut,Connecticut,hawaii,Hawaii,3,0.003,3,0,100.0,0.0,100000
Championship,connecticut,Connecticut,queens_nc,Queens (N.C.),3,0.003,3,0,100.0,0.0,100000
Championship,florida,Florida,howard,Howard,3,0.003,3,0,100.0,0.0,100000
Championship,florida,Florida,kennesaw_st,Kennesaw St.,3,0.003,3,0,100.0,0.0,100000
Championship,furman,Furman,purdue,Purdue,3,0.003,1,2,33.33333333333333,66.66666666666666,100000
Championship,georgia,Georgia,louisville,Louisville,3,0.003,1,2,33.33333333333333,66.66666666666666,100000
Championship,georgia,Georgia,north_carolina,North Carolina,3,0.003,2,1,66.66666666666666,33.33333333333333,100000
Championship,georgia,Georgia,ucla,UCLA,3,0.003,1,2,33.33333333333333,66.66666666666666,100000
Championship,high_point,High Point,louisville,Louisville,3,0.003,2,1,66.66666666666666,33.33333333333333,100000
Championship,high_point,High Point,saint_marys,Saint Mary's,3,0.003,1,2,33.33333333333333,66.66666666666666,100000
Championship,high_point,High Point,tcu,TCU,3,0.003,1,2,33.33333333333333,66.66666666666666,100000
Championship,high_point,High Point,ucla,UCLA,3,0.003,2,1,66.66666666666666,33.33333333333333,100000
Championship,hofstra,Hofstra,ucla,UCLA,3,0.003,2,1,66.66666666666666,33.33333333333333,100000
Championship,houston,Houston,smu,SMU,3,0.003,3,0,100.0,0.0,100000
Championship,howard,Howard,illinois,Illinois,3,0.003,0,3,0.0,100.0,100000
Championship,idaho,Idaho,michigan,Michigan,3,0.003,0,3,0.0,100.0,100000
Championship,illinois,Illinois,wright_st,Wright St.,3,0.003,2,1,66.66666666666666,33.33333333333333,100000
Championship,kansas,Kansas,mia_oh,MIA OH,3,0.003,2,1,66.66666666666666,33.33333333333333,100000
Championship,kentucky,Kentucky,south_florida,South Florida,3,0.003,3,0,100.0,0.0,100000
Championship,kentucky,Kentucky,tcu,TCU,3,0.003,2,1,66.66666666666666,33.33333333333333,100000
Championship,mia_oh,MIA OH,michigan_st,Michigan St.,3,0.003,1,2,33.33333333333333,66.66666666666666,100000
Championship,mia_oh,MIA OH,ohio_state,Ohio State,3,0.003,1,2,33.33333333333333,66.66666666666666,100000
Championship,mia_oh,MIA OH,south_florida,South Florida,3,0.003,2,1,66.66666666666666,33.33333333333333,100000
Championship,mia_oh,MIA OH,ucla,UCLA,3,0.003,2,1,66.66666666666666,33.33333333333333,100000
Championship,mcneese,McNeese,miami_fl,Miami (FL),3,0.003,1,2,33.33333333333333,66.66666666666666,100000
Championship,miami_fl,Miami (FL),north_carolina,North Carolina,3,0.003,2,1,66.66666666666666,33.33333333333333,100000
Championship,michigan_st,Michigan St.,wright_st,Wright St.,3,0.003,2,1,66.66666666666666,33.33333333333333,100000
Championship,missouri,Missouri,nebraska,Nebraska,3,0.003,1,2,33.33333333333333,66.66666666666666,100000
Championship,n_dakota_st,N Dakota St.,texas_tech,Texas Tech,3,0.003,1,2,33.33333333333333,66.66666666666666,100000
Championship,nebraska,Nebraska,wright_st,Wright St.,3,0.003,2,1,66.66666666666666,33.33333333333333,100000
Championship,northern_iowa,Northern Iowa,virginia,Virginia,3,0.003,1,2,33.33333333333333,66.66666666666666,100000
