season,team_id_canon,Team,elo,efficiency_rating,ap_latest_rank,ap_preseason_rank,efficiency_source,ap_latest_inverted,ap_preseason_inverted,elo_norm,efficiency_rating_norm,ap_latest_inverted_norm,ap_preseason_inverted_norm,blended,blended_elo_scale
2026,wofford,Wofford,1266.1,19.0,26.0,26.0,torvik,-26.0,-26.0,-0.3653262620679689,0.22735331829375025,-0.2422350783852396,-0.2582489133364143,-0.2587613392088604,1283.0857330943886
2026,tennessee_martin,Tennessee-Martin,1242.05,22.0,26.0,26.0,torvik,-26.0,-26.0,-0.4836177006776576,0.7220753772377901,-0.2422350783852396,-0.2582489133364143,-0.26735703739403643,1281.18266191275
2026,drake,Drake,1299.35,14.0,26.0,26.0,torvik,-26.0,-26.0,-0.20178404444750508,-0.597183446612983,-0.2422350783852396,-0.2582489133364143,-0.26796230161054563,1281.048657569775
2026,western_carolina,Western Carolina,1291.4,15.0,26.0,26.0,torvik,-26.0,-26.0,-0.2408866197883369,-0.43227609363163627,-0.2422350783852396,-0.2582489133364143,-0.2705980014019259,1280.465118663642
2026,oakland,Oakland,1272.64,16.0,26.0,26.0,torvik,-26.0,-26.0,-0.33315886046683013,-0.26736874065028965,-0.2422350783852396,-0.2582489133364143,-0.31045246692966916,1271.641416019421
2026,bowling_green,Bowling Green,1258.15,18.0,26.0,26.0,torvik,-26.0,-26.0,-0.40442883740880076,0.062445965312403616,-0.2422350783852396,-0.2582489133364143,-0.3108692448946446,1271.5491421729923
2026,purdue_fort_wayne,Purdue Fort Wayne,1263.27,17.0,26.0,26.0,torvik,-26.0,-26.0,-0.3792457951767178,-0.10246138766894301,-0.2422350783852396,-0.2582489133364143,-0.3179772182793885,1269.9754504242883
2026,iona,Iona,1255.99,18.0,26.0,26.0,torvik,-26.0,-26.0,-0.41505293335046134,0.062445965312403616,-0.2422350783852396,-0.2582489133364143,-0.31830611205380704,1269.9026339700072
2026,temple,Temple,1269.68,16.0,26.0,26.0,torvik,-26.0,-26.0,-0.34771780675725356,-0.26736874065028965,-0.2422350783852396,-0.2582489133364143,-0.3206437293329656,1269.3850899634783
2026,boston_college,Boston College,1303.72,11.0,26.0,26.0,torvik,-26.0,-26.0,-0.1802899244173864,-1.0919055055570228,-0.2422350783852396,-0.2582489133364143,-0.32712472643106855,1267.95020956866
2026,cal_poly,Cal Poly,1277.57,14.0,26.0,26.0,torvik,-26.0,-26.0,-0.3089103451925787,-0.597183446612983,-0.2422350783852396,-0.2582489133364143,-0.3429507121320972,1264.446366523008
2026,boston_university,Boston University,1252.09,17.0,26.0,26.0,torvik,-26.0,-26.0,-0.4342353288006816,-0.10246138766894301,-0.2422350783852396,-0.2582489133364143,-0.3564698918161632,1261.4532459292077
2026,pvamu,PVAMU,1239.68,18.50753856049759,26.0,26.0,torvik,-26.0,-26.0,-0.49527469483586756,0.14614280586002423,-0.2422350783852396,-0.2582489133364143,-0.36190681901144833,1260.2495206192777
2026,bethune_cookman,Bethune-Cookman,1249.8,17.0,26.0,26.0,torvik,-26.0,-26.0,-0.4454988379240156,-0.10246138766894301,-0.2422350783852396,-0.2582489133364143,-0.364354348202497,1259.707642325117
2026,portland,Portland,1259.05,15.0,26.0,26.0,torvik,-26.0,-26.0,-0.400002130766443,-0.43227609363163627,-0.2422350783852396,-0.2582489133364143,-0.3819788590866002,1255.8056092346742
2026,stony_brook,Stony Brook,1241.37,17.0,26.0,26.0,torvik,-26.0,-26.0,-0.4869623234741065,-0.10246138766894301,-0.2422350783852396,-0.2582489133364143,-0.3933787880875606,1253.2816866995777
2026,eastern_washington,Eastern Washington,1260.32,14.0,26.0,26.0,torvik,-26.0,-26.0,-0.39375555583778177,-0.597183446612983,-0.2422350783852396,-0.2582489133364143,-0.4023423595837393,1251.2971690686124
2026,fiu,FIU,1249.34,15.0,26.0,26.0,torvik,-26.0,-26.0,-0.4477613768745546,-0.43227609363163627,-0.2422350783852396,-0.2582489133364143,-0.4154103313622783,1248.403945044403
2026,utah,Utah,1281.91,10.0,26.0,26.0,torvik,-26.0,-26.0,-0.2875637820505385,-1.2568128585383695,-0.2422350783852396,-0.2582489133364143,-0.42695252972147707,1245.8485243447756
2026,central_connecticut,Central Connecticut,1224.14,18.0,26.0,26.0,torvik,-26.0,-26.0,-0.5717091628605895,0.062445965312403616,-0.2422350783852396,-0.2582489133364143,-0.42796547271089674,1245.624260699138
2026,unc_asheville,UNC Asheville,1245.06,15.0,26.0,26.0,torvik,-26.0,-26.0,-0.4688128262404367,-0.43227609363163627,-0.2422350783852396,-0.2582489133364143,-0.4301463459183958,1245.1414195310806
2026,loyola_marymount,Loyola-Marymount,1243.8,15.0,26.0,26.0,torvik,-26.0,-26.0,-0.47501021553973843,-0.43227609363163627,-0.2422350783852396,-0.2582489133364143,-0.434484518427907,1244.1809564126725
2026,ohio,Ohio,1242.53,15.0,26.0,26.0,torvik,-26.0,-26.0,-0.4812567904683997,-0.43227609363163627,-0.2422350783852396,-0.2582489133364143,-0.43885712087796985,1243.2128705711025
2026,southern,Southern,1221.56,17.0,26.0,26.0,torvik,-26.0,-26.0,-0.584399055235351,-0.10246138766894301,-0.2422350783852396,-0.2582489133364143,-0.46158450032043175,1238.1810721157183
2026,rice,Rice,1246.0,13.0,26.0,26.0,torvik,-26.0,-26.0,-0.46418937708063984,-0.7620907995943296,-0.2422350783852396,-0.2582489133364143,-0.476382137400942,1234.9049034930422
2026,colgate,Colgate,1209.35,18.0,26.0,26.0,torvik,-26.0,-26.0,-0.6444547086833471,0.062445965312403616,-0.2422350783852396,-0.2582489133364143,-0.47888735478682704,1234.3502531425866
2026,columbia,Columbia,1223.51,16.0,26.0,26.0,torvik,-26.0,-26.0,-0.5748078575102409,-0.26736874065028965,-0.2422350783852396,-0.2582489133364143,-0.4796067648600567,1234.1909771246706
2026,east_carolina,East Carolina,1256.25,11.0,26.0,26.0,torvik,-26.0,-26.0,-0.4137741069871134,-1.0919055055570228,-0.2422350783852396,-0.2582489133364143,-0.4905636542298774,1231.7651427187964
2026,georgia_tech,Georgia Tech,1255.94,11.0,26.0,26.0,torvik,-26.0,-26.0,-0.4152988614972588,-1.0919055055570228,-0.2422350783852396,-0.2582489133364143,-0.49163098238697917,1231.5288383007753
2026,sacred_heart,Sacred Heart,1232.86,14.0,26.0,26.0,torvik,-26.0,-26.0,-0.5288192940590732,-0.597183446612983,-0.2422350783852396,-0.2582489133364143,-0.4968869763386433,1230.3651712658475
2026,new_orleans,New Orleans,1224.16,15.0,26.0,26.0,torvik,-26.0,-26.0,-0.5716107916018704,-0.43227609363163627,-0.2422350783852396,-0.2582489133364143,-0.5021049216713994,1229.2099281225667
2026,loyola_chicago,Loyola-Chicago,1265.63,9.0,26.0,26.0,torvik,-26.0,-26.0,-0.36763798664786623,-1.421720211519716,-0.2422350783852396,-0.2582489133364143,-0.5077405758868084,1227.9622050294593
2026,richmond,Richmond,1218.49,15.0,26.0,26.0,torvik,-26.0,-26.0,-0.5994990434487288,-0.43227609363163627,-0.2422350783852396,-0.2582489133364143,-0.5216266979642004,1224.8878440897306
2026,buffalo,Buffalo,1202.82,17.0,26.0,26.0,torvik,-26.0,-26.0,-0.6765729246551253,-0.10246138766894301,-0.2422350783852396,-0.2582489133364143,-0.5261062089142738,1223.8960889101895
2026,radford,Radford,1208.98,16.0,26.0,26.0,torvik,-26.0,-26.0,-0.6462745769696494,-0.26736874065028965,-0.2422350783852396,-0.2582489133364143,-0.5296334684816427,1223.1151603703304
2026,south_dakota,South Dakota,1202.77,16.0,26.0,26.0,torvik,-26.0,-26.0,-0.6768188528019228,-0.26736874065028965,-0.2422350783852396,-0.2582489133364143,-0.5510144615642341,1218.381449286748
2026,florida_a_and_m,Florida A&M,1206.72,15.0,26.0,26.0,torvik,-26.0,-26.0,-0.657390529204905,-0.43227609363163627,-0.2422350783852396,-0.2582489133364143,-0.5621507379935237,1215.9158989280938
2026,longwood,Longwood,1189.67,16.0,26.0,26.0,torvik,-26.0,-26.0,-0.7412520272629171,-0.26736874065028965,-0.2422350783852396,-0.2582489133364143,-0.5961176836869301,1208.3956819445696
2026,denver,Denver,1196.25,15.0,26.0,26.0,torvik,-26.0,-26.0,-0.7088878831443414,-0.43227609363163627,-0.2422350783852396,-0.2582489133364143,-0.5981988857511291,1207.934907777513
2026,lindenwood,Lindenwood,1170.85,18.0,26.0,26.0,torvik,-26.0,-26.0,-0.8338193817175684,0.062445965312403616,-0.2422350783852396,-0.2582489133364143,-0.611442625910782,1205.0027689690085
2026,utep,UTEP,1213.69,11.0,26.0,26.0,torvik,-26.0,-26.0,-0.6231081455413069,-1.0919055055570228,-0.2422350783852396,-0.2582489133364143,-0.637097481217813,1199.322832941459
2026,alabama_a_and_m,Alabama A&M,1158.33,18.0,26.0,26.0,torvik,-26.0,-26.0,-0.8953997896757099,0.062445965312403616,-0.2422350783852396,-0.2582489133364143,-0.654548911481481,1195.4591195702242
2026,mercyhurst,Mercyhurst,1165.39,17.0,26.0,26.0,torvik,-26.0,-26.0,-0.8606747353478752,-0.10246138766894301,-0.2422350783852396,-0.2582489133364143,-0.6549774763991988,1195.364236114942
2026,milwaukee,Milwaukee,1197.4,12.0,26.0,26.0,torvik,-26.0,-26.0,-0.7032315357679941,-0.9269981525756762,-0.2422350783852396,-0.2582489133364143,-0.668447751429292,1192.3819429182442
2026,umass_lowell,UMass-Lowell,1175.02,15.0,26.0,26.0,torvik,-26.0,-26.0,-0.8133089742746407,-0.43227609363163627,-0.2422350783852396,-0.2582489133364143,-0.6712936495423385,1191.7518665046541
2026,abilene_christian,Abilene Christian,1180.9,14.0,26.0,26.0,torvik,-26.0,-26.0,-0.7843878242112318,-0.597183446612983,-0.2422350783852396,-0.2582489133364143,-0.6757849474451544,1190.7575017162599
2026,old_dominion,Old Dominion,1194.13,12.0,26.0,26.0,torvik,-26.0,-26.0,-0.7193152365685629,-0.9269981525756762,-0.2422350783852396,-0.2582489133364143,-0.6797063419896902,1189.8893124442807
2026,louisiana,Louisiana,1199.96,11.0,26.0,26.0,torvik,-26.0,-26.0,-0.6906400146519527,-1.0919055055570228,-0.2422350783852396,-0.2582489133364143,-0.684369789595265,1188.8568340400764
2026,chattanooga,Chattanooga,1185.36,13.0,26.0,26.0,torvik,-26.0,-26.0,-0.7624510335168788,-0.7620907995943296,-0.2422350783852396,-0.2582489133364143,-0.6851652969063093,1188.680710238866
2026,delaware,Delaware,1197.97,11.0,26.0,26.0,torvik,-26.0,-26.0,-0.7004279548945007,-1.0919055055570228,-0.2422350783852396,-0.2582489133364143,-0.6912213477650486,1187.3399121308448
2026,hampton,Hampton,1183.59,13.0,26.0,26.0,torvik,-26.0,-26.0,-0.7711568899135169,-0.7620907995943296,-0.2422350783852396,-0.2582489133364143,-0.691259396383956,1187.3314882391976
2026,charleston_southern,Charleston Southern,1167.16,15.0,26.0,26.0,torvik,-26.0,-26.0,-0.8519688789512371,-0.43227609363163627,-0.2422350783852396,-0.2582489133364143,-0.698355582815956,1185.7604060993472
2026,elon,Elon,1174.15,14.0,26.0,26.0,torvik,-26.0,-26.0,-0.8175881240289199,-0.597183446612983,-0.2422350783852396,-0.2582489133364143,-0.699025157317536,1185.6121635819313
2026,njit,NJIT,1155.93,16.0,26.0,26.0,torvik,-26.0,-26.0,-0.9072043407219983,-0.26736874065028965,-0.2422350783852396,-0.2582489133364143,-0.7122843031082869,1182.6766139960882
2026,american,American,1154.46,16.0,26.0,26.0,torvik,-26.0,-26.0,-0.9144346282378505,-0.26736874065028965,-0.2422350783852396,-0.2582489133364143,-0.7173455043693835,1181.556073691279
2026,la_salle,La Salle,1202.87,9.0,26.0,26.0,torvik,-26.0,-26.0,-0.6763269965083278,-1.421720211519716,-0.2422350783852396,-0.2582489133364143,-0.7238228827891315,1180.1219944649458
2026,west_georgia,West Georgia,1152.54,15.0,26.0,26.0,torvik,-26.0,-26.0,-0.9238782690748821,-0.43227609363163627,-0.2422350783852396,-0.2582489133364143,-0.7486921559025076,1174.6159848365494
2026,princeton,Princeton,1192.27,9.0,26.0,26.0,torvik,-26.0,-26.0,-0.7284637636294377,-1.421720211519716,-0.2422350783852396,-0.2582489133364143,-0.7603186197739085,1172.0419079132594
2026,dartmouth,Dartmouth,1174.8,11.0,26.0,26.0,torvik,-26.0,-26.0,-0.8143910581205507,-1.0919055055570228,-0.2422350783852396,-0.2582489133364143,-0.7709955200232835,1169.678062564564
2026,wagner,Wagner,1152.19,14.0,26.0,26.0,torvik,-26.0,-26.0,-0.9255997661024655,-0.597183446612983,-0.2422350783852396,-0.2582489133364143,-0.774633306769018,1168.8726635182488
2026,bellarmine,Bellarmine,1158.73,13.0,26.0,26.0,torvik,-26.0,-26.0,-0.8934323645013279,-0.7620907995943296,-0.2422350783852396,-0.2582489133364143,-0.7768522285954237,1168.3813984585443
2026,san_diego,San Diego,1165.78,12.0,26.0,26.0,torvik,-26.0,-26.0,-0.8587564958028538,-0.9269981525756762,-0.2422350783852396,-0.2582489133364143,-0.7773152234536937,1168.2788922801003
2026,uc_riverside,UC Riverside,1160.36,10.0,26.0,26.0,torvik,-26.0,-26.0,-0.8854151069157238,-1.2568128585383695,-0.2422350783852396,-0.2582489133364143,-0.8454484571271068,1153.19432431105
2026,tennessee_tech,Tennessee Tech,1131.67,13.0,26.0,26.0,torvik,-26.0,-26.0,-1.0265286775482374,-0.7620907995943296,-0.2422350783852396,-0.2582489133364143,-0.8700196477282603,1147.754309582258
2026,texas_southern,Texas Southern,1136.61,12.0,26.0,26.0,torvik,-26.0,-26.0,-1.0022309766446265,-0.9269981525756762,-0.2422350783852396,-0.2582489133364143,-0.8777473600429346,1146.0434088166385
2026,brown,Brown,1152.2,9.0,26.0,26.0,torvik,-26.0,-26.0,-0.9255505804731061,-1.421720211519716,-0.2422350783852396,-0.2582489133364143,-0.8982793915644763,1141.4976562032523
2026,pepperdine,Pepperdine,1149.77,9.0,26.0,26.0,torvik,-26.0,-26.0,-0.9375026884074741,-1.421720211519716,-0.2422350783852396,-0.2582489133364143,-0.906645867118534,1139.6453344748938
2026,central_michigan,Central Michigan,1142.5,10.0,26.0,26.0,torvik,-26.0,-26.0,-0.9732606409518582,-1.2568128585383695,-0.2422350783852396,-0.2582489133364143,-0.9069403309524009,1139.5801407437746
2026,houston_christian,Houston Christian,1121.83,12.0,26.0,26.0,torvik,-26.0,-26.0,-1.0749273368380237,-0.9269981525756762,-0.2422350783852396,-0.2582489133364143,-0.9286348121783127,1134.7770239832494
2026,manhattan,Manhattan,1120.71,12.0,26.0,26.0,torvik,-26.0,-26.0,-1.0804361273262912,-0.9269981525756762,-0.2422350783852396,-0.2582489133364143,-0.9324909655200999,1133.923278989109
2026,western_michigan,Western Michigan,1125.14,11.0,26.0,26.0,torvik,-26.0,-26.0,-1.0586468935200157,-1.0919055055570228,-0.2422350783852396,-0.2582489133364143,-0.9419746048029091,1131.8236193422292
2026,stetson,Stetson,1117.75,12.0,26.0,26.0,torvik,-26.0,-26.0,-1.0949950736167147,-0.9269981525756762,-0.2422350783852396,-0.2582489133364143,-0.9426822279233964,1131.6669529331664
2026,eastern_illinois,Eastern Illinois,1109.88,13.0,26.0,26.0,torvik,-26.0,-26.0,-1.1337041639226706,-0.7620907995943296,-0.2422350783852396,-0.2582489133364143,-0.9450424881903635,1131.144395812329
2026,southern_utah,Southern Utah,1129.83,10.0,26.0,26.0,torvik,-26.0,-26.0,-1.0355788333503932,-1.2568128585383695,-0.2422350783852396,-0.2582489133364143,-0.9505630656313754,1129.9221504975606
2026,jacksonville,Jacksonville,1114.88,12.0,26.0,26.0,torvik,-26.0,-26.0,-1.1091113492429017,-0.9269981525756762,-0.2422350783852396,-0.2582489133364143,-0.9525636208617273,1129.4792313856815
2026,north_carolina_central,North Carolina Central,1099.26,14.0,26.0,26.0,torvik,-26.0,-26.0,-1.1859393023025004,-0.597183446612983,-0.2422350783852396,-0.2582489133364143,-0.9568709821090423,1128.5255898219502
2026,the_citadel,The Citadel,1120.56,11.0,26.0,26.0,torvik,-26.0,-26.0,-1.0811739117666848,-1.0919055055570228,-0.2422350783852396,-0.2582489133364143,-0.9577435175755774,1128.3324121340477
2026,eastern_kentucky,Eastern Kentucky,1118.12,11.0,26.0,26.0,torvik,-26.0,-26.0,-1.0931752053304122,-1.0919055055570228,-0.2422350783852396,-0.2582489133364143,-0.9661444230701867,1126.4724676825274
2026,evansville,Evansville,1146.79,7.0,26.0,26.0,torvik,-26.0,-26.0,-0.9521600059566165,-1.7515349174824093,-0.2422350783852396,-0.2582489133364143,-0.9663781952973376,1126.420710957364
2026,new_haven,New Haven,1096.22,14.0,26.0,26.0,torvik,-26.0,-26.0,-1.2008917336277998,-0.597183446612983,-0.2422350783852396,-0.2582489133364143,-0.9673376840367519,1126.208281980712
2026,le_moyne,Le Moyne,1086.47,15.0,26.0,26.0,torvik,-26.0,-26.0,-1.2488477222533494,-0.43227609363163627,-0.2422350783852396,-0.2582489133364143,-0.9761707731274346,1124.2526529054244
2026,little_rock,Little Rock,1105.67,12.0,26.0,26.0,torvik,-26.0,-26.0,-1.1544113138830363,-0.9269981525756762,-0.2422350783852396,-0.2582489133364143,-0.9842735961098215,1122.4587033535086
2026,incarnate_word,Incarnate Word,1104.13,12.0,26.0,26.0,torvik,-26.0,-26.0,-1.161985900804405,-0.9269981525756762,-0.2422350783852396,-0.2582489133364143,-0.9895758069547795,1121.2848039865655
2026,north_carolina_a_and_t,North Carolina A&T,1104.35,11.0,26.0,26.0,torvik,-26.0,-26.0,-1.160903816958496,-1.0919055055570228,-0.2422350783852396,-0.2582489133364143,-1.0135544512098453,1115.975977888497
2026,lafayette,Lafayette,1100.7,11.0,26.0,26.0,torvik,-26.0,-26.0,-1.1788565716747268,-1.0919055055570228,-0.2422350783852396,-0.2582489133364143,-1.026121379511207,1113.1936839343784
2026,arkansas_pine_bluff,Arkansas-Pine Bluff,1079.42,13.0,26.0,26.0,torvik,-26.0,-26.0,-1.2835235909518234,-0.7620907995943296,-0.2422350783852396,-0.2582489133364143,-1.0499160871107707,1107.9255810609734
2026,eastern_michigan,Eastern Michigan,1093.56,10.0,26.0,26.0,torvik,-26.0,-26.0,-1.2139751110374375,-1.2568128585383695,-0.2422350783852396,-0.2582489133364143,-1.0754404600123064,1102.2745335891013
2026,lamar,Lamar,1074.78,12.0,26.0,26.0,torvik,-26.0,-26.0,-1.3063457229746496,-0.9269981525756762,-0.2422350783852396,-0.2582489133364143,-1.090627682473951,1098.9121115061882
2026,southeastern_louisiana,Southeastern Louisiana,1090.73,9.0,26.0,26.0,torvik,-26.0,-26.0,-1.2278946441461862,-1.421720211519716,-0.2422350783852396,-0.2582489133364143,-1.1099202361356324,1094.6407769266327
2026,albany,Albany,1075.57,11.0,26.0,26.0,torvik,-26.0,-26.0,-1.3024600582552464,-1.0919055055570228,-0.2422350783852396,-0.2582489133364143,-1.1126438201175706,1094.037780628352
2026,bucknell,Bucknell,1076.15,10.0,26.0,26.0,torvik,-26.0,-26.0,-1.2996072917523924,-1.2568128585383695,-0.2422350783852396,-0.2582489133364143,-1.135382986512775,1089.0033725641147
2026,oral_roberts,Oral Roberts,1072.88,10.0,26.0,26.0,torvik,-26.0,-26.0,-1.3156909925529612,-1.2568128585383695,-0.2422350783852396,-0.2582489133364143,-1.146641577073173,1086.5107420901509
2026,stonehill,Stonehill,1057.54,12.0,26.0,26.0,torvik,-26.0,-26.0,-1.391141747990493,-0.9269981525756762,-0.2422350783852396,-0.2582489133364143,-1.1499848999850413,1085.7705367749547
2026,north_alabama,North Alabama,1077.45,9.0,26.0,26.0,torvik,-26.0,-26.0,-1.2932131599356527,-1.421720211519716,-0.2422350783852396,-0.2582489133364143,-1.155643197188259,1084.5178005675386
2026,northern_illinois,Northern Illinois,1073.11,9.0,26.0,26.0,torvik,-26.0,-26.0,-1.3145597230776929,-1.421720211519716,-0.2422350783852396,-0.2582489133364143,-1.1705857913876871,1081.2095387152444
2026,canisius,Canisius,1061.74,10.0,26.0,26.0,torvik,-26.0,-26.0,-1.370483783659487,-1.2568128585383695,-0.2422350783852396,-0.2582489133364143,-1.184996530847741,1078.019028487718
2026,east_texas_a_and_m,East Texas A&M,1050.0,11.0,26.0,26.0,torvik,-26.0,-26.0,-1.4282277125275846,-1.0919055055570228,-0.2422350783852396,-0.2582489133364143,-1.2006811781082074,1074.546477503199
2026,northeastern,Northeastern,1077.19,7.0,26.0,26.0,torvik,-26.0,-26.0,-1.2944919862990005,-1.7515349174824093,-0.2422350783852396,-0.2582489133364143,-1.2060105815370064,1073.3665577500642
2026,northern_arizona,Northern Arizona,1042.34,10.0,26.0,26.0,torvik,-26.0,-26.0,-1.465903904616991,-1.2568128585383695,-0.2422350783852396,-0.2582489133364143,-1.2517906155179939,1063.2309455534994
2026,niagara,Niagara,1055.59,8.0,26.0,26.0,torvik,-26.0,-26.0,-1.4007329457156033,-1.5866275645010628,-0.2422350783852396,-0.2582489133364143,-1.2556431501814265,1062.378001727844
2026,bryant,Bryant,1046.42,9.0,26.0,26.0,torvik,-26.0,-26.0,-1.445836167838299,-1.421720211519716,-0.2422350783852396,-0.2582489133364143,-1.2624793027201113,1060.8644905959509
2026,holy_cross,Holy Cross,1031.05,11.0,26.0,26.0,torvik,-26.0,-26.0,-1.5214344801639095,-1.0919055055570228,-0.2422350783852396,-0.2582489133364143,-1.2659259154536349,1060.1014171112688
2026,fairleigh_dickinson,Fairleigh Dickinson,1027.82,11.0,26.0,26.0,torvik,-26.0,-26.0,-1.5373214384470402,-1.0919055055570228,-0.2422350783852396,-0.2582489133364143,-1.2770467862518262,1057.6392775299532
2026,maine,Maine,1037.76,8.0,26.0,26.0,torvik,-26.0,-26.0,-1.4884309228636592,-1.5866275645010628,-0.2422350783852396,-0.2582489133364143,-1.3170317341850655,1048.7866863300546
2026,army,Army,1015.36,11.0,26.0,26.0,torvik,-26.0,-26.0,-1.5986067326290243,-1.0919055055570228,-0.2422350783852396,-0.2582489133364143,-1.3199464921792152,1048.1413644701406
2026,utsa,UTSA,1047.68,5.0,26.0,26.0,torvik,-26.0,-26.0,-1.4396387785389972,-2.0813496234451025,-0.2422350783852396,-0.2582489133364143,-1.3570855419994083,1039.9188496838321
2026,new_hampshire,New Hampshire,1007.64,9.0,26.0,26.0,torvik,-26.0,-26.0,-1.6365780384945876,-1.421720211519716,-0.2422350783852396,-0.2582489133364143,-1.3959986121795134,1031.3035701738377
2026,binghamton,Binghamton,1010.69,8.0,26.0,26.0,torvik,-26.0,-26.0,-1.6215764215399282,-1.5866275645010628,-0.2422350783852396,-0.2582489133364143,-1.410233583258454,1028.1519747306063
2026,north_florida,North Florida,1014.96,7.0,26.0,26.0,torvik,-26.0,-26.0,-1.6005741578034056,-1.7515349174824093,-0.2422350783852396,-0.2582489133364143,-1.42026810159009,1025.930351513135
2026,rider,Rider,1014.65,4.0,26.0,26.0,torvik,-26.0,-26.0,-1.6020989123135516,-2.2462569764264493,-0.2422350783852396,-0.2582489133364143,-1.4955437385887982,1009.2644690722188
2026,southern_indiana,Southern Indiana,986.15,7.0,26.0,26.0,torvik,-26.0,-26.0,-1.7422779559882349,-1.7515349174824093,-0.2422350783852396,-0.2582489133364143,-1.5194607603194703,1003.9692860835042
2026,air_force,Air Force,987.19,3.0,26.0,26.0,torvik,-26.0,-26.0,-1.7371626505348425,-2.411164329407796,-0.2422350783852396,-0.2582489133364143,-1.614824458290904,982.8559452618222
2026,maryland_eastern_shore,Maryland Eastern Shore,942.88,9.0,26.0,26.0,torvik,-26.0,-26.0,-1.9551041742269557,-1.421720211519716,-0.2422350783852396,-0.2582489133364143,-1.618966907192171,981.9388149769306
2026,gardner_webb,Gardner-Webb,960.65,5.0,26.0,26.0,torvik,-26.0,-26.0,-1.8677013108550569,-2.0813496234451025,-0.2422350783852396,-0.2582489133364143,-1.6567293146206499,973.5782900052216
2026,vmi,VMI,936.75,6.0,26.0,26.0,torvik,-26.0,-26.0,-1.9852549650243525,-1.916442270463756,-0.2422350783852396,-0.2582489133364143,-1.7142807695919549,960.8365076557488
2026,western_illinois,Western Illinois,893.17,5.0,26.0,26.0,torvik,-26.0,-26.0,-2.199605937773219,-2.0813496234451025,-0.2422350783852396,-0.2582489133364143,-1.8890625534633636,922.140154108259
2026,umkc,UMKC,882.62,4.0,26.0,26.0,torvik,-26.0,-26.0,-2.2514967767475316,-2.2462569764264493,-0.2422350783852396,-0.2582489133364143,-1.9501222436925842,908.6216551647508
